work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2024,Mid-level,Full-time,,85000.0,USD,85000,United States,In-person,United States,M,Data Architecture and Modeling
2024,Mid-level,Full-time,data strategist,,USD,65000,United States,In-person,United States,M,Data Architecture and Modeling
2024,Mid-level,Full-time,data science,150000.0,USD,150000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,,120000.0,USD,120000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,,190000.0,USD,190000,,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,analytics engineer,,USD,190000,United States,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,research engineer,440000.0,USD,440000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,research engineer,2950000.0,USD,295000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,analytics engineer,170000.0,USD,170000,United States,Remote,United States,M,Leadership and Management
2024,senior,Full-time,analytics engineer,140000.0,USD,140000,United States,Remote,United States,M,Leadership and Management
2024,senior,Full-time,data scientist,165000.0,USD,165000,United States,Remote,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,140250.0,USD,140250,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,data analytics consultant,110300.0,USD,110300,United States,Remote,United States,M,Leadership and Management
2024,Mid-level,Full-time,,78100.0,USD,78100,,Remote,United States,M,Leadership and Management
2024,Mid-level,Full-time,machine learning researcher,210000.0,USD,210000,United States,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,machine learning researcher,151800.0,USD,151800,United States,In-person,United States,M,Machine Learning and AI
2024,entry,Part-time,business intelligence analyst,75000.0,USD,75000,United States,In-person,United States,M,BI and Visualization
2024,entry,Full-time,business intelligence analyst,65000.0,USD,65000,United States,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,data analyst,140000.0,USD,140000,,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,data analyst,105000.0,USD,105000,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,ai research engineer,200000.0,USD,200000,United States,In-person,United States,L,Data Science and Research
2024,senior,Full-time,data analytics specialist,157144.0,USD,157144,United States,In-person,United States,M,Leadership and Management
2024,senior,Full-time,data analytics specialist,99445.0,USD,99445,United States,In-person,United States,M,Leadership and Management
2024,senior,Full-time,data engineer,274965.0,CAD,211511,Canada,In-person,Canada,M,Data Engineering
2024,senior,Full-time,data engineer,130008.0,CAD,100006,Canada,In-person,Canada,M,Data Engineering
2024,senior,,data engineer,201900.0,USD,201900,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,data engineer,97335.0,USD,97335,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,,283800.0,USD,283800,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,170700.0,USD,170700,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,research analyst,,USD,152400,United States,Remote,United States,M,Data Science and Research
2024,senior,Full-time,research analyst,73700.0,USD,73700,,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,data engineer,166000.0,USD,166000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,data engineer,73100.0,USD,73100,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,data scientist,202600.0,USD,202600,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,,93800.0,USD,93800,United States,In-person,United States,M,Data Science and Research
2024,senior,,data scientist,273500.0,USD,273500,United States,In-person,United States,M,Data Science and Research
2024,senior,,data scientist,126600.0,USD,126600,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,business intelligence,176875.0,USD,176875,United States,In-person,United States,M,BI and Visualization
2024,senior,Full-time,business intelligence,84750.0,USD,84750,United States,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,etl developer,166000.0,USD,166000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,etl developer,73100.0,USD,73100,United States,In-person,United States,M,Data Engineering
2024,entry,Full-time,data analyst,88200.0,USD,88200,,Remote,United States,M,Data Analysis
2024,entry,Full-time,data analyst,61700.0,USD,61700,United States,Remote,United States,M,Data Analysis
2024,Mid-level,Full-time,data engineer,75000.0,USD,75000,United States,Remote,United States,M,Data Engineering
2024,Mid-level,,data engineer,60000.0,USD,60000,United States,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,data scientist,121500.0,USD,121500,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,88200.0,USD,88200,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,data engineer,133000.0,USD,133000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,data engineer,58300.0,USD,58300,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,data engineer,229900.0,USD,229900,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,data engineer,201400.0,USD,201400,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,data scientist,,USD,247250,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,160000.0,USD,160000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,177700.0,USD,177700,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,94700.0,USD,94700,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data engineer,,USD,184000,United States,In-person,United States,M,Data Engineering
2024,senior,,,123000.0,USD,123000,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,machine learning engineer,258600.0,USD,258600,United States,Remote,United States,M,Machine Learning and AI
2024,senior,Full-time,machine learning engineer,215500.0,USD,215500,United States,Remote,United States,M,Machine Learning and AI
2024,senior,Full-time,data scientist,237188.0,USD,237188,United States,Remote,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,194063.0,USD,194063,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,data specialist,112500.0,USD,112500,,Remote,United States,M,Data Management and Strategy
2024,Mid-level,Contract,data specialist,59500.0,USD,59500,United States,Remote,United States,M,Data Management and Strategy
2024,senior,,data analyst,153900.0,USD,153900,United States,In-person,United States,M,Data Analysis
2024,senior,Full-time,,85500.0,USD,85500,United States,In-person,United States,M,Data Analysis
2024,senior,Full-time,research scientist,210000.0,USD,210000,United States,In-person,United States,M,Data Science and Research
2024,senior,Contract,research scientist,151800.0,USD,151800,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,business intelligence engineer,108500.0,USD,108500,,Remote,United States,M,BI and Visualization
2024,senior,,business intelligence engineer,788000.0,USD,78800,United States,Remote,United States,M,BI and Visualization
2024,Mid-level,Full-time,data scientist,212000.0,USD,212000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,93300.0,USD,93300,,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data engineer,209000.0,USD,209000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,data engineer,171000.0,USD,171000,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,,164000.0,USD,164000,United States,In-person,United States,M,Data Analysis
2024,senior,Full-time,data analyst,109000.0,USD,109000,United States,In-person,United States,M,Data Analysis
2024,senior,Full-time,data analyst,1400000.0,USD,140000,United States,In-person,United States,M,Data Analysis
2024,senior,Full-time,data analyst,1150000.0,USD,115000,United States,In-person,United States,M,Data Analysis
2024,entry,Full-time,data analyst,,USD,83300,United States,In-person,United States,M,Data Analysis
2024,entry,Full-time,,47500.0,USD,47500,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,,156450.0,USD,156450,United States,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,analytics engineer,119200.0,USD,119200,United States,In-person,United States,M,Leadership and Management
2024,senior,Full-time,data scientist,161500.0,USD,161500,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,113050.0,USD,113050,United States,In-person,United States,M,Data Science and Research
2024,entry,,data engineer,130916.0,USD,130916,United States,In-person,United States,M,Data Engineering
2024,entry,Full-time,data engineer,1200000.0,USD,120000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,data scientist,260000.0,USD,260000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data scientist,198000.0,USD,198000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,data engineer,235000.0,USD,235000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,,data engineer,170000.0,USD,170000,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,data scientist,185900.0,USD,185900,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,109400.0,USD,109400,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,machine learning engineer,210000.0,USD,210000,United States,In-person,United States,M,Machine Learning and AI
2024,senior,Contract,machine learning engineer,180000.0,USD,180000,United States,In-person,United States,M,Machine Learning and AI
2024,senior,Full-time,data engineer,1800000.0,USD,180000,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,data engineer,,USD,110000,United States,In-person,United States,M,Data Engineering
2024,senior,Full-time,,185000.0,USD,185000,United States,Remote,United States,M,Data Engineering
2024,senior,Full-time,data engineer,148000.0,USD,148000,United States,Remote,United States,M,Data Engineering
2024,senior,Full-time,data scientist,180000.0,USD,180000,United States,In-person,United States,M,Data Science and Research
2024,senior,Full-time,data scientist,1100000.0,USD,110000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,machine learning engineer,235680.0,USD,235680,United States,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,machine learning engineer,153040.0,USD,153040,United States,In-person,United States,M,Machine Learning and AI
